action,venue,primary_type,website,reason
keep,"Santa Barbara Wine Therapy",wine_bar,"http://www.sbwinetherapy.com/","alcohol-positive type/name"
keep,"Secret Bao",asian_restaurant,"http://secretbaosb.com/","live site — crowdsource stub"
keep,"Shalhoob's Funk Zone Patio",american_restaurant,"https://shalhoob.com/","live site — crowdsource stub"
keep,"Sportsman Lounge",bar,"http://www.sportsmanloungesb.com/","alcohol-positive type/name"
keep,"STUDIO Bar & Soundroom",bar,"http://studiosoundroom.com/","alcohol-positive type/name"
keep,"Sunstone Wine Lounge",wine_bar,"https://sunstonewinery.com/sunstone-montecito-wine-lounge/","alcohol-positive type/name"
keep,"Sun Sushi",sushi_restaurant,"http://sbsunsushi.com/","live site — crowdsource stub"
keep,"Super Cucas",mexican_restaurant,"http://www.supercucasrestaurant.com/","live site — crowdsource stub"
keep,"Sushi by Scratch Restaurants: Montecito",sushi_restaurant,"https://www.sushibyscratchrestaurants.com/montecito","live site — crowdsource stub"
keep,"Sushi Go Go",sushi_restaurant,"http://www.sushigogotogo.com/","live site — crowdsource stub"
keep,"Szechuan Restaurant",chinese_restaurant,"http://www.szechuanrestaurantsb.com/","live site — crowdsource stub"
keep,"Test Pilot",cocktail_bar,"http://www.testpilotcocktails.com/","alcohol-positive type/name"
keep,"The Blue Owl",fusion_restaurant,"https://theblueowlsb.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"The Good Lion",cocktail_bar,"http://www.goodlioncocktails.com/","alcohol-positive type/name"
keep,"The Lark Santa Barbara",californian_restaurant,"https://www.thelarksb.com/","live site — crowdsource stub"
keep,"The Pickle Room",cocktail_bar,"http://threepickles.com/","alcohol-positive type/name"
keep,"The Red Piano",bar,"http://www.theredpiano.com/","alcohol-positive type/name"
keep,"Tiburon Tavern",bar,"https://www.facebook.com/tibtav/photos/a.241117266082951.1073741828.241094189418592/583147888546552/?type=1&theater","alcohol-positive type/name"
keep,"Toma Restaurant & Bar",italian_restaurant,"http://tomarestaurant.com/","live site — crowdsource stub"
keep,"Tre Lune",italian_restaurant,"http://www.trelunesb.com/","live site — crowdsource stub"
keep,"Validation Ale",brewery,"http://www.validationale.com/","alcohol-positive type/name"
keep,"Waterline",restaurant,"http://www.sbwaterline.com/","alcohol-positive type/name"
keep,"Whiskey Richards",live_music_venue,"http://www.whiskeyrichards.com/","alcohol-positive type/name"
keep,"Yoichi's | Japanese Cuisine",japanese_restaurant,"http://www.yoichis.com/","live site — crowdsource stub"
