name,amenity,cuisine,website,lat,lng,osm_id
Spices Noodle House,restaurant,chinese,https://www.spicesnoodlehouse-oakland.com/,37.8021269,-122.2703528,node/3796482771
Sushi Place,restaurant,sushi,https://dinfo.me/sushiplace/,37.7992679,-122.2548269,node/13969268632
Sushi Salon,restaurant,sushi,https://www.sushi-salon.com/,37.8300479,-122.2682104,node/13969299007
Tacos Oscar,restaurant,tacos;mexican,https://www.tacososcar.com/,37.8286434,-122.2602545,node/7121392476
Tamaleria Azteca,restaurant,mexican,https://yelp.to/zQWeQM8wCN,37.8424756,-122.2749148,node/13909305301
Tamarack,bar,,http://tamarackoakland.com/,37.8040507,-122.2671178,node/6257252862
Taqueria La Venganza,restaurant,mexican,https://www.venganzafoods.com/,37.8506887,-122.2606583,node/12387209800
Taqueria Los Comales,restaurant,mexican,https://www.loscomalestaqueria.com/,37.8004085,-122.2171355,way/402813074
Temescal Brewing,pub,,http://www.temescalbrewing.com/,37.830365,-122.2645027,way/416745756
The Burrito Shop,restaurant,mexican,http://burritoshops.com/,37.8395357,-122.2514934,node/4432132401
The Den at the Fox,bar,,http://www.thedenoakland.com,37.8082481,-122.2701322,node/430584760
The Punchdown,bar,,https://www.punchdownwine.com/,37.8073182,-122.2695577,node/3967083032
The Telegraph,pub,,https://telegraphoakland.com/,37.8128233,-122.2685736,node/3470332401
There/There,bar,,https://therethere.bar/,37.814543,-122.26698,node/4049345786
To The Moon,restaurant,korean,https://tothemoon0301.com/index.php,37.8319879,-122.2634822,node/10617255227
Tourist Club Oakland,biergarten,,https://thenaturefriendscorporation.org/,37.8072873,-122.1889099,way/295968638
UC Dessert,restaurant,dessert;chinese,http://www.ucdessert.com/,37.8004416,-122.2718372,node/9950257586
Wahpepah's Kitchen,restaurant,native_american,https://wahpepahskitchen.com/,37.775448,-122.224674,node/4941308461
Wise Sons,restaurant,coffee_shop,https://www.wisesonsdeli.com/location/temescal-oakland/,37.8277787,-122.2646471,node/2301289884
Xolo Taqueria,restaurant,mexican,http://xolotaqueria.com/,37.8083991,-122.2696824,node/1256122505
Yimm,restaurant,japanese,https://www.yimmoakland.com/,37.849095,-122.25204,node/8014754860
Ying Kee Restaurant,restaurant,chinese,https://www.yingkeerestaurant.com/,37.8001433,-122.2717978,node/3992956525
Yonsei Handrolls,restaurant,sushi,https://www.yonseihandrolls.com/oakland,37.8075376,-122.269922,node/10313432689
Zachary's Chicago Pizza,restaurant,pizza,https://zacharys.com/locations/oakland-rockridge,37.8462897,-122.2521854,way/220799461
13 Orphans,bar,,,37.8051182,-122.2696875,node/12908246724
3 Bottled Fish,restaurant,vietnamese,,37.7825348,-122.2186045,node/13959157512
A16 Pizzeria,restaurant,pizza,,37.7111415,-122.2157641,node/6259169608
AC Lounge,bar,,,37.8059436,-122.2748984,node/1610884333
Almanac Prescott Market Taproom,pub,,,37.8146898,-122.2924054,node/12875931998
Aman Cafe,restaurant,,,37.827973,-122.2566427,node/10726801262
Anh Phuong Cafe,restaurant,,,37.7882989,-122.2438699,node/4131740396
Aqua Fresh Fish and Chips,restaurant,seafood,,37.7414583,-122.1502313,node/4052041207
Asu Mare,restaurant,peruvian,,37.8482911,-122.26573,node/12394769049
Athenian Deli and Cafe,restaurant,greek,,37.8103845,-122.266789,node/1421088323
BA-LE,restaurant,,,37.7999628,-122.2722263,node/3988389211
Baba's House,restaurant,,,37.8050684,-122.2697189,node/3796598572
Bagel Street Cafe,restaurant,sandwich,,37.8042656,-122.27293,node/1186413906
Bar Skula,bar,,,37.8089594,-122.2506123,node/1063462260
Bare Knuckle Pizza,restaurant,pizza,,37.801961,-122.269881,node/4569356790
