reason,name,primary_type,reviews,address,website
chain,"KFC","chicken_restaurant",804,"8036 Pacific Ave, Tacoma, WA 98408, USA","https://locations.kfc.com/wa/tacoma/8036-pacific-avenue"
chain,"Kura Revolving Sushi Bar","sushi_restaurant",362,"4502 S Steele St Suite 162A, Tacoma, WA 98409, USA","https://kurasushi.com/locations/tacoma-wa"
chain,"Little Caesars Pizza","pizza_restaurant",933,"2500 SW 336th St, Federal Way, WA 98023, USA","https://littlecaesars.com/en-us/store/10701"
chain,"Little Caesars Pizza","pizza_restaurant",508,"5502 Orchard St W, University Place, WA 98467, USA","https://littlecaesars.com/en-us/store/9687"
chain,"Little Caesars Pizza","pizza_restaurant",783,"101 S 38th St SUITE 113, Tacoma, WA 98418, USA","https://littlecaesars.com/en-us/store/7955"
chain,"Little Caesars Pizza","pizza_restaurant",670,"828 E 72nd St, Tacoma, WA 98404, USA","https://littlecaesars.com/en-us/store/8099"
chain,"Little Caesars Pizza","pizza_restaurant",1006,"2421 S Union Ave, Tacoma, WA 98405, USA","http://littlecaesars.com/"
chain,"Love's Travel Stop","truck_stop",1562,"1501 33rd Ave E, Tacoma, WA 98424, USA","https://www.loves.com/locations/448"
chain,"MOD Pizza","pizza_restaurant",358,"3626 Market Pl W Suite 105, University Place, WA 98466, USA","https://locations.modpizza.com/usa/wa/university-place/3626-market-place-w?utm_source=google&utm_medium=yext"
chain,"Panda Express","chinese_restaurant",1028,"6101 6th Ave, Tacoma, WA 98406, USA","https://www.pandaexpress.com/locations/wa/tacoma/1074?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Papa Johns Pizza","pizza_restaurant",471,"7430 Pacific Ave, Tacoma, WA 98408, USA","https://locations.papajohns.com/united-states/wa/98408/tacoma/7430-pacific-ave?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTA5OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Papa Johns Pizza","pizza_restaurant",264,"3411 6th Ave, Tacoma, WA 98406, USA","https://locations.papajohns.com/united-states/wa/98406/tacoma/3411-6th-avenue?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTA5OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Popeyes Louisiana Kitchen","chicken_restaurant",1541,"6402 6th Ave, Tacoma, WA 98406, USA","https://www.popeyes.com/store-locator/store/restaurant_83833"
chain,"Red Lobster","seafood_restaurant",3397,"1929 S 72nd St, Tacoma, WA 98408, USA","https://www.redlobster.com/seafood-restaurants/locations/wa/tacoma/1929-s-72nd-street"
chain,"Round Table Pizza","pizza_restaurant",724,"7011 27th St W, University Place, WA 98466, USA","https://www.roundtablepizza.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Round Table Pizza","pizza_restaurant",688,"2629 N Pearl St, Tacoma, WA 98407, USA","https://www.roundtablepizza.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Round Table Pizza","pizza_restaurant",1334,"7921 S Hosmer St, Tacoma, WA 98408, USA","https://www.roundtablepizza.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ"
chain,"Stack 571 Burger And Whiskey Bar - Tacoma","restaurant",2841,"5061 Main St, Tacoma, WA 98407, USA","http://stack571.com/"
chain,"Wendy's Pho Vietnamese Restaurant","vietnamese_restaurant",133,"430 E 25th St, Tacoma, WA 98421, USA","http://www.wendyspho.com/"
chain,"Wingstop","chicken_wings_restaurant",707,"2505 S 38th St Ste A104, Tacoma, WA 98409, USA","https://www.wingstop.com/location/wingstop-747-tacoma-wa-98409/menu?y_source=1_NTUyMDY3MDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
chain,"Wingstop","chicken_wings_restaurant",29,"4420 Pacific Hwy E Suite P, Fife, WA 98424, USA","https://www.wingstop.com/location/wingstop-2960-fife-wa-98424/menu?y_source=1_MTA5NTM0OTA3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D"
chain,"Wingstop","chicken_wings_restaurant",159,"7921 S Hosmer St Suite 11, Tacoma, WA 98408, USA","https://www.wingstop.com/location/wingstop-2055-tacoma-wa-98408/menu?y_source=1_NTUyMDgxNzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
format,"Browns Point Diner","diner",838,"6622 East Side Dr NE, Tacoma, WA 98422, USA","http://bpdiner.com/"
format,"Chips Casino Lakewood","casino",616,"8200 Tacoma Mall Blvd #B, Lakewood, WA 98499, USA","https://www.maverickgaming.com/maverick-washington/listings/chips-casino-lakewood/"
format,"El Charrito Taqueria #1","mexican_restaurant",204,"8012 S Tacoma Way, Lakewood, WA 98499, USA",
format,"Grit City Breakfast Bar and Grill","brunch_restaurant",393,"3829 6th Ave, Tacoma, WA 98406, USA","http://www.gritcitybreakfast.com/"
format,"Harvest Buffet","buffet_restaurant",4106,"3121 S 38th St, Tacoma, WA 98409, USA","http://www.harvestbuffettacoma.com/"
format,"Island vybz food truck LLC","restaurant",114,"1750 S Prospect St, Tacoma, WA 98405, USA","https://islandvybzfoodtruck.com/"
format,"La Cocina De Jalisco Food Truck","mexican_restaurant",,"5009 Pacific Hwy E #23, Fife, WA 98424, USA","https://www.twobusytocook.com/lacocinadejalisco"
format,"La Perla Taqueria","mexican_restaurant",152,"8235 S Hosmer St, Tacoma, WA 98408, USA","https://laperlataqueriawa.com/"
format,"La Perla taqueria 2","mexican_restaurant",62,"3124 N 26th St, Tacoma, WA 98407, USA","https://www.doordash.com/store/34160235?utm_source=mx_share&aw=Kw_dKjXi1NADJDCP"
format,"Los Tapatios Mexican Taqueria","mexican_restaurant",183,"4040 S Orchard St #120, Fircrest, WA 98466, USA","https://www.tapatiostaqueria.com/?promoSource=website"
format,"My Neighbor Flaco Taco Truck","taco_restaurant",6,"5728 River Rd E, Puyallup, WA 98371, USA","https://www.clover.com/online-ordering/flacotacotruckpuyallup"
format,"Sumo Sushi & Grill AYCE - Tacoma","restaurant",2052,"2919 S 38th St Suite B, Tacoma, WA 98409, USA","https://www.sumoayce.com/"
format,"Tacos Tijuana truck","restaurant",3,"7718 Bridgeport Way W, Lakewood, WA 98499, USA",
format,"Taqueria and Asadero Al Carbon","mexican_restaurant",104,"8018 Pacific Ave Ste. A, Tacoma, WA 98408, USA",
format,"Taqueria Bravo","mexican_restaurant",876,"5015 Center St, Tacoma, WA 98409, USA","https://m.facebook.com/Ricos-Tacos-133574226812576/"
format,"Taqueria Doña Chole","restaurant",120,"6405 E McKinley Ave, Tacoma, WA 98404, USA","https://taqueriadonacholerestaurantwa.com/"
format,"Taqueria El Antojo Tacoma Mall Blvd","mexican_restaurant",554,"5015 Tacoma Mall Blvd, Tacoma, WA 98409, USA","https://elantojo.com/"
format,"Taqueria El Cinco de Mayo Food Truck #4","mexican_restaurant",148,"2100 SW 356th St, Federal Way, WA 98023, USA","http://facebook.com/taqueriael5demayo"
format,"Taqueria El Grande","mexican_restaurant",1065,"7202 Park Ave. S, Tacoma, WA 98408, USA","https://taqueriaelgrande.shop/"
format,"Taqueria El Sabor","mexican_restaurant",1628,"1636 S Mildred St, Tacoma, WA 98465, USA","https://taqueriaselsabor.com/"
format,"Taqueria Hermanos Cardona","mexican_restaurant",270,"610 N Mildred St, Tacoma, WA 98406, USA",
format,"Taqueria Hermanos Cardona #2","restaurant",46,"4401 S 19th St, Tacoma, WA 98405, USA",
format,"Taqueria La Fondita","mexican_restaurant",775,"3739 Tacoma Ave S, Tacoma, WA 98418, USA","https://taquerialafondita.shop/"
format,"Taqueria Los Grandes Amigos","mexican_restaurant",384,"8607 S Hosmer St, Tacoma, WA 98444, USA","http://taquerialosgrandesamigos.com/"
format,"Taqueria los jalisquillos","taco_restaurant",91,"6101 Steilacoom Blvd SW, Lakewood, WA 98499, USA",
format,"TAQUERIA LOS PARADOS","mexican_restaurant",,"5604 Portland Ave E, Tacoma, WA 98404, USA",
format,"TAQUERIA MI RANCHO LLC","mexican_restaurant",15,"2903 72nd St E, Tacoma, WA 98404, USA",
format,"Taqueria Sinaloa","mexican_restaurant",49,"1941 State Rte 509, Tacoma, WA 98422, USA","http://facebook.com/Taquerias-Sinaloa-921929394640032"
format,"Taqueria Sinaloa","mexican_restaurant",28,"5916 29th St NE, Tacoma, WA 98422, USA",
format,"Taqueria Tres Hermanos","mexican_restaurant",544,"e, 4420 Pacific Hwy E, Fife, WA 98424, USA","https://taqueriatreshermanoswa.com/"
format,"Taqueria Y Mariscos Chiltepin INC","mexican_restaurant",3,"4007 E McKinley Ave, Tacoma, WA 98404, USA",
format,"Taqueria zamora","mexican_restaurant",157,"4314 Portland Ave E #8, Tacoma, WA 98404, USA",
format,"Tatoosh Grill at Emerald Queen Casino tomahawk","fine_dining_restaurant",1530,"5700 Pacific Hwy E, Fife, WA 98424, USA","https://emeraldqueen.com/tatoosh/"
format,"Waffle Stop","breakfast_restaurant",1336,"2710 N Proctor St, Tacoma, WA 98407, USA","http://www.eatwafflestop.com/"
format,"Xantolo Taqueria","mexican_restaurant",58,"6329 Pacific Ave, Tacoma, WA 98408, USA","http://orderxantolotaqueria.mobile-webview2.com/"
place-type,"Big Mac Wagon BBQ LLC","catering_service",1,"3331, 3331 S Sawyer St, Tacoma, WA 98418, USA","http://www.facebook.com/Itsslappin"
place-type,"BJ's Bingo & Gaming","casino",4436,"4411 Pacific Hwy E, Fife, WA 98424, USA","https://bjs-bingo.com/?utm_source=google_business_profile"
place-type,"Emerald City Smoothie","juice_shop",126,"5977 6th Ave #2035, Tacoma, WA 98406, USA","https://www.emeraldcitysmoothie.com/"
place-type,"Happy Belly Eatery & Juice Bar","restaurant",433,"1122 Market St, Tacoma, WA 98402, USA","http://www.happybellytacoma.com/"
place-type,"Intentions Juice and Smoothie Bar","juice_shop",176,"5236 S Tacoma Way, Tacoma, WA 98409, USA","http://www.intentionsjuicebar.com/"
place-type,"Joe's Deli","deli",346,"3216 20th St E, Fife, WA 98424, USA","http://www.joesdelifife.com/"
place-type,"Little Bird Deli","deli",91,"1901 S Union Ave ste b2004, Tacoma, WA 98405, USA",
place-type,"Menchie's Frozen Yogurt","dessert_shop",152,"4502 S Steele St Ste 1505, Tacoma, WA 98409, USA","https://www.menchies.com/locations/frozen-yogurt-tacoma-mall-wa"
place-type,"Pacific Southern","american_restaurant",2814,"3832 S Pine St, Tacoma, WA 98409, USA","https://www.pacificsouthernwa.com/"
place-type,"Southern Kitchen","american_restaurant",3095,"1716 6th Ave, Tacoma, WA 98405, USA","http://www.southernkitchen-tacoma.com/"
place-type,"Sundance Cafe","deli",71,"950 Broadway Suite 100, Tacoma, WA 98402, USA",
place-type,"Sweet Latinas","dessert_restaurant",,"S 15th St, Tacoma, WA 98402, USA",
place-type,"The Honey Baked Ham Company","deli",205,"2913 S 38th St, Tacoma, WA 98409, USA","https://honeybaked.com/stores/2100?utm_source=gmb&utm_medium=google&utm_campaign=honeybakedham_soci&utm_id=SOCi"
place-type,"The Original Pancake House","breakfast_restaurant",1948,"601 S Pine St, Tacoma, WA 98405, USA","http://www.iloveoph.com/"
closed,"Boba Smoothies and Donut","deli",294,"4916 Center St, Tacoma, WA 98409, USA",
closed,"Chaskas Peruvian Cuisine","restaurant",31,"8805 Bridgeport Way SW, Lakewood, WA 98499, USA","https://www.chaskasperuviancuisine.com/"
closed,"El pastorsito","mexican_restaurant",2,"4301 E McKinley Ave, Tacoma, WA 98404, USA","https://usmapiqs.org/details/el-pastorsito-ChIJqYR"
closed,"Fat Boy Wings","chicken_wings_restaurant",,"933 Market St, Tacoma, WA 98402, USA",
closed,"Fresh Express Grill","taiwanese_restaurant",,"8012 S Tacoma Way, Lakewood, WA 98499, USA",
closed,"Galos Flame Grilled Chicken","chicken_restaurant",71,"3556 Market Pl W, University Place, WA 98466, USA","http://galosusa.com/"
closed,"i5 pho - The noodle soup house","vietnamese_restaurant",609,"8611 S Hosmer St B, Tacoma, WA 98444, USA","https://www.skiplinow.com/shop/310085j"
closed,"Johnny's Dock Marina","restaurant",1183,"1900 E D St, Tacoma, WA 98421, USA",
closed,"Kelly’s Olympian - Tacoma","restaurant",4,"950 Broadway, Tacoma, WA 98402, USA","https://www.facebook.com/KellysOlympianTacoma"
closed,"La Fondita Calentana","mexican_restaurant",4,"1232 E 72nd St, Tacoma, WA 98404, USA",
closed,"Las poncitas","restaurant",,"1314 72nd St E, Tacoma, WA 98404, USA",
closed,"Melon Seed Deli & Frozen Yogurt","restaurant",1084,"3807 Center St Unit D, Tacoma, WA 98409, USA","http://themelonseed.com/"
closed,"Minji's Pho","restaurant",263,"1812 S Mildred St, Tacoma, WA 98465, USA",
closed,"PALOMINO'S TAQUERIA","restaurant",45,"7202 6th Ave, Tacoma, WA 98406, USA","https://tacomataqueria.com/"
closed,"SIETE","restaurant",17,"1100 Town Center NE, Tacoma, WA 98422, USA",
closed,"Tarboosh Kitchen Restaurant","restaurant",30,"409 E 26th St, Tacoma, WA 98421, USA","https://www.tarbooshgrill.com/"
closed,"The Real Taco Junior","mexican_restaurant",4,"8424 Pacific Ave, Tacoma, WA 98444, USA",
closed,"Vibe Dive Lounge","lounge_bar",102,"5439 S Tacoma Way, Tacoma, WA 98409, USA","http://www.vibedivelounge.com/"
closed,"YZRAEL, LLC., ANCIENT CONCEPT & ABRYEL'Z TEA HOUSE","vegan_restaurant",3,"3810 S Yakima Ave, Tacoma, WA 98418, USA",
