action,venue,primary_type,website,reason
keep,"Guadalajara Grill",mexican_restaurant,"https://themenustar2.com/webspace/menus.php?code=orderguadalajaragrill.com","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Happy Lamb Hot Pot, San Mateo 快乐小羊",hot_pot_restaurant,"https://happylambhotpot.com/","alcohol-positive type/name"
keep,"HL Peninsula Garden",chinese_restaurant,"http://hlpeninsula.com/","alcohol-positive type/name"
keep,"HL Peninsula Pearl",cantonese_restaurant,"https://www.hlpeninsula.com/","live site — crowdsource stub"
keep,"Hobee's Restaurant",brunch_restaurant,"https://hobees.com/locations/redwood-shores/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Ipoh Garden Malaysian Cuisine",malaysian_restaurant,"https://smorefood.com/order-online/ipoh-garden-malaysian-cuisine-millbrae-94030-kv9ifbyu?utm_source=gmb&utm_medium=website","live site — crowdsource stub"
keep,"Izakaya Fusion Grill Keitan",yakitori_restaurant,"https://qrcode.chowbus.com/?code=UZNzey","alcohol-positive type/name"
keep,"Jack's Restaurant & Bar",american_restaurant,"https://www.ilovejacks.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Joy Restaurant",taiwanese_restaurant,"http://joystw.com/","live site — crowdsource stub"
keep,"Kenta Ramen",japanese_restaurant,"https://order.online/business/kenta-ramen-324610","live site — crowdsource stub"
keep,"Kiroro Sushi",japanese_restaurant,"https://www.kirorosushi.com/","live site — crowdsource stub"
keep,"La Lanterna Ristorante",italian_restaurant,"http://lalanternasanmateo.com/","live site — crowdsource stub"
keep,"La Ronda Restaurant Peruvian Cuisine",peruvian_restaurant,"http://www.larondamarina.com/","live site — crowdsource stub"
keep,"Little Hunan Restaurant",chinese_restaurant,"https://www.smorefood.com/order-online/little-hunan-restaurant-san-mateo-94402-vjldbl35?utm_source=gmb&utm_medium=website","live site — crowdsource stub"
keep,"Liuyishou Hotpot (San Mateo)",hot_pot_restaurant,"http://liuyishouna.com/","live site — crowdsource stub"
keep,"Lobster Chef",seafood_restaurant,"http://lobsterchefca.com/","live site — crowdsource stub"
keep,"Marvin Gardens",bar,"https://www.marvingardensrestaurantandbeer.com/","alcohol-positive type/name"
keep,"Maverick Jack's",restaurant,"http://www.maverickjacks.com/?y_source=1_MTU3MDI1MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","live site — crowdsource stub"
keep,"Maverick Jack's San Mateo",hamburger_restaurant,"https://www.maverickjacks.com/","live site — crowdsource stub"
keep,"Mediterranean Kitchen Burlingame",mediterranean_restaurant,"http://www.mkburlingame.com/","live site — crowdsource stub"
keep,"MJ Sushi Foster City",restaurant,"https://mj-sushi-foster-city.cloveronline.com/","live site — crowdsource stub"
keep,"Mokutanya",yakitori_restaurant,"https://mokutanya.shop/","live site — crowdsource stub"
keep,"Mykonos",greek_restaurant,"http://www.mykonosmeze.com/","alcohol-positive type/name"
