name,amenity,cuisine,website,lat,lng,osm_id
The Shanty,pub,,,32.2240054,-110.9653795,way/42418902
The Taco Spot,restaurant,mexican,,32.2844795,-110.9768766,way/243350674
Tiger's Tap Room,bar,,,32.2223115,-110.9665108,node/13612566597
Toss II Ramen,restaurant,,,32.2641121,-110.9451786,way/886578068
Traxide Taproom,bar,,,32.2236776,-110.9653949,way/1057694523
Venture-N,bar,,,32.2382387,-110.9690513,way/873452569
Welcome Diner,restaurant,american,,32.2209773,-110.9575303,way/633130368
What’s Cookin Mexican Food,restaurant,mexican,,32.2511192,-110.8833769,way/236028264
WXYZ Lounge,bar,,,32.2357152,-110.9433813,node/9645044183
Yamato,restaurant,japanese,,32.2508738,-110.958766,way/886827261
Young Donut Shop,restaurant,american,,32.2347677,-110.8416046,way/839203461
Zoofari Market,restaurant,,,32.2096335,-110.9209002,way/846615084
