city,action,venue,primary_type,reviews,website,reason
"san-francisco",hide,"Asian Box",restaurant,372,"http://asianbox.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Krispy Krunchy Chicken",chicken_restaurant,371,"https://www.krispykrunchy.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Parker Potrero",american_restaurant,370,"http://www.parkerpotrero.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3236183953493765796","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"SF Hole in the Wall Pizza",pizza_restaurant,369,"https://www.sfholeinthewallpizzamenu.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Oz Pizza - Pizza in the Castro District",pizza_restaurant,368,"http://www.ozpizzasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"All Good Pizza",pizza_restaurant,364,"http://allgoodpizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Restaurante San Vicente",restaurant,351,"https://restaurantesanvicenteca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"ChouChou French Bistro",french_restaurant,349,"https://www.orderchouchoubistro.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Cafe Ethiopia",ethiopian_restaurant,346,"http://sfcafeethiopia.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Que Chulada",mexican_restaurant,346,"https://www.quechuladasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Koo Japanese Restaurant",sushi_restaurant,344,"http://www.sushikoo.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Nakama Sushi",sushi_restaurant,339,"http://www.nakamasushisf.com/?utm_source=gmb&utm_medium=website","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Santeria",mexican_restaurant,339,"http://santeria-sf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Saru Handroll Bar",japanese_restaurant,338,"https://saruhandroll.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"RT Rotisserie",chicken_restaurant,337,"http://www.rtrotisserie.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Las Isletas Restaurant",latin_american_restaurant,331,"http://www.lasisletasrestaurantsanfrancisco.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Hamano Sushi",japanese_restaurant,325,"https://hamano-sushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Nute's",restaurant,325,"https://nutes-101067.square.site/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Okaeri Japanese Bistro",japanese_restaurant,322,"https://www.okaerisf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Fresca Garden",pizza_restaurant,321,"https://frescagarden.square.site/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Union Square Pizza & Kitchen",pizza_restaurant,318,"http://www.unionsquarepk.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Cholita Linda",latin_american_restaurant,308,"https://www.cholitalinda.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Norcina",italian_restaurant,308,"https://www.norcina.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sorella",italian_restaurant,304,"http://www.sorellasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Alborz Restaurant San Francisco",persian_restaurant,303,"http://alborzrestaurants.us/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Geneva Steak",steak_house,301,"http://genevasteakhouse.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sushi Zen",sushi_restaurant,299,"http://sushizensf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Modi",italian_restaurant,297,"https://www.sfmodi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Village Pizzeria",pizza_restaurant,297,"https://villagepizzeriaonline.com/?utm_campaign=website","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sanguchon Eatery",peruvian_restaurant,292,"http://sanguchoneatery.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Casaro Osteria",italian_restaurant,285,"http://www.casaroosteria.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"That's Amore SF",italian_restaurant,282,"https://www.thatsamoresf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Señor Sisig (SF Ferry Building)",filipino_restaurant,281,"https://www.senorsisig.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Zaoh",sushi_restaurant,277,"https://zaohsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Il Pollaio",italian_restaurant,276,"http://ilpollaiosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Seafood Station",seafood_restaurant,275,"https://seafoodstationsf.hrpos.heartland.us/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"El Rey Taquiza Artesanal",restaurant,274,"https://www.elreytaquiza.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Holbrook House",restaurant,274,"https://www.holbrookhousesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Wabi Sabi SF at Nob Hill",japanese_restaurant,273,"http://www.wabisabisf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Il Parco",restaurant,269,"http://ilparcosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Pasha SF",mediterranean_restaurant,269,"http://pashamed.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sushi Goemon Restaurant",japanese_restaurant,262,"https://goemonsushisf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Happy Shabu Shabu",japanese_restaurant,261,"http://happyshabushabu.net/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sushi Time",sushi_restaurant,260,"https://www.sushitimesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Abrazo",spanish_restaurant,259,"https://www.abrazosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"That's My Jam",restaurant,259,"http://thatsmyjamsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Alora Coastal Mediterranean",mediterranean_restaurant,251,"http://www.visitalora.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Los Yaquis Méx Restaurant.",mexican_restaurant,251,"https://www.losyaquisrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Elephant Sushi",sushi_restaurant,238,"https://elephantsushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Florio Bar & Cafe",restaurant,238,"http://www.floriosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Kazoku Sushi",sushi_restaurant,238,"https://sfkazoku.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Nisei",fine_dining_restaurant,236,"https://www.restaurantnisei.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Hahn's Hibachi",korean_barbecue_restaurant,233,"http://hahnshibachi6.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Katsuo + Kombu",japanese_restaurant,231,"https://www.instagram.com/katsuo_and_kombu/?locale=ja-JP&hl=en","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Movida",restaurant,231,"http://movidalounge.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"SSAL",fine_dining_restaurant,225,"http://ssalsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Terrene",restaurant,224,"https://www.1hotels.com/san-francisco/taste/terrene?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Playa Azul",restaurant,218,"https://www.instagram.com/playaazul_sf/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Arbor",restaurant,215,"https://arborsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Souvla",greek_restaurant,214,"http://www.souvla.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Café de Olla",mexican_restaurant,212,"https://cafedeollasanfranciscoca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Elephant Sushi",sushi_restaurant,211,"http://elephantsushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Galinette",french_restaurant,211,"https://www.galinettesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Oraan Thai Eatery",restaurant,211,"https://www.oraansf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Tahona Mercado",mexican_restaurant,207,"https://tahonamercado.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Cypress Grill",american_restaurant,205,"https://tpc.com/hardingpark/dining/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Phillies",american_restaurant,200,"http://www.philliessf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Echigo Home cook",sushi_restaurant,199,"https://www.echigohomecookca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"EL DORADO Latin Fusion",latin_american_restaurant,192,"https://mariposasdining.wixsite.com/eldorado","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Jin Pot Shabu House",japanese_restaurant,184,"https://www.jinpotshabu.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Altamirano Restaurant & Bar",peruvian_restaurant,183,"https://altamiranosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Tato",mexican_restaurant,183,"https://www.tatosanfrancisco.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Gochees Pizza",pizza_restaurant,181,"http://www.gocheespizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Sherpa House",asian_restaurant,181,"http://www.sherpahousesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"MATTINA Restaurant",italian_restaurant,178,"http://www.mattinasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Extreme Pizza",pizza_restaurant,177,"https://www.extremepizza.com/location/marina-district-california/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Kio Ramen",japanese_restaurant,176,"http://www.kioramen.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Wasabi & Ginger",japanese_restaurant,175,"http://www.wasabigingerca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"La Flor De Izote",restaurant,169,"https://laflordeizoteca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Bistro La Chaumière",french_restaurant,167,"http://chaumieresf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Monza Pizzeria",pizza_restaurant,166,"http://www.monzasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Tekka House",japanese_restaurant,166,"http://shiniculinary.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"La Laguna",mexican_restaurant,163,"https://smorefood.com/order-online/la-laguna-san-francisco-94124-cu2lhd16?utm_source=gmb&utm_medium=website","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Cable55",restaurant,161,"https://www.hilton.com/en/hotels/sfosfhh-parc-55-san-francisco/dining/?SEO_id=GMB--1-R-SFOSFHH-1&y_source=1_MTU0MDUyMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Club Waziema",ethiopian_restaurant,160,"https://www.clubwaziemasf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"KEN",japanese_restaurant,158,"http://www.ken-sf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Arquet Restaurant",restaurant,157,"https://arquetrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Moku Yakitori-Ya",japanese_restaurant,156,"https://www.instagram.com/moku_sf?igsh=NGVhN2U2NjQ0Yg%3D%3D&utm_source=qr","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Frank Grizzly's",restaurant,154,"http://www.frankgrizzly.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Broad Street Oyster Company",seafood_restaurant,153,"https://www.broadstreetoyster.com/san-francisco","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Tricolore Caffè & Pizzeria and Catering",italian_restaurant,150,"http://www.tricoloresf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Meski",restaurant,148,"http://www.meskisf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Joyride Pizza, Pier 1",pizza_restaurant,145,"http://www.joyridepizza.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Dumpling King",dumpling_restaurant,142,"http://dumplingkingsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Chacho Sushi",restaurant,137,"http://www.chachosushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Rusty Ladle",soup_restaurant,129,"https://rustyladle.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Yuja",asian_restaurant,129,"http://yujakitchen.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Dash Japanese Tapas & Sushi",sushi_restaurant,128,"http://sanfranciscodash.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Equal Parts SF",restaurant,125,"http://www.equalpartssf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Matsuyama Shabu House",japanese_restaurant,119,"https://www.matsuyamashabuhouseca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"The Halfway Club",american_restaurant,119,"http://halfwayclub.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Al-Masri Egyptian Restaurant",restaurant,117,"http://www.almasrisfca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Fiery Hot Pot and Grill",asian_restaurant,116,"http://fierysf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Burma Love",asian_restaurant,114,"https://www.burmalove.co/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Miki",ramen_restaurant,113,"https://www.mikijapanesesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Milos Taverna",greek_restaurant,112,"https://milostavernasf.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"El Pipila",mexican_restaurant,110,"https://www.elpipila.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Academy Cafe",restaurant,107,"http://www.calacademy.org/dining","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Ruby’s",restaurant,107,"https://www.rubyssf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Memento SF",restaurant,106,"http://www.mementosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Iggy’s Burgers",argentinian_restaurant,104,"https://www.flora-king.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"JouJou",american_restaurant,104,"https://joujousf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Mumu Hot Pot",hot_pot_restaurant,101,"http://www.mumuhotpot.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Loltun Restaurant",mexican_restaurant,99,"http://loltunsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Che Fico Pizzeria at Thrive City",pizza_restaurant,96,"https://www.cheficopizzeria.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"New Burma",burmese_restaurant,93,"https://www.newburmaca.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Seal Rock Inn Restaurant",bistro,93,"https://sealrockinn.com/restaurant/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"sakesan sushi & bistro",restaurant,91,"https://www.sakesanbistro.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Falasteen",middle_eastern_restaurant,88,"https://falasteen-sf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Lion West Portal",sushi_restaurant,85,"https://lionwestportal.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Au Sushi",japanese_restaurant,83,"https://www.ausushi.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Parallel 37",american_restaurant,82,"https://www.ritzcarlton.com/en/hotels/sforz-the-ritz-carlton-san-francisco/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Precita Social",restaurant,81,"https://www.precitasocial.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Yume Sushi",sushi_restaurant,79,"https://yumesushica.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Media Cancha Restaurante",restaurant,77,"https://mediacancharestaurante.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Pizza Due",pizza_restaurant,77,"http://pizza-due.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Maillards - Noriega",restaurant,76,"https://www.maillardssf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Shoshin Sushi",japanese_restaurant,76,"https://shoshinsushica.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Brasa Bros",restaurant,74,"https://www.brasa-bros.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Super Mensch",restaurant,68,"http://supermenschsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Hon's Wun-Tun House 洪記面家",restaurant,63,"https://honswuntunhouse-sf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"La Cigale",restaurant,59,"https://la-cigale-sf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Proposition Chicken",chicken_restaurant,58,"http://propositionchicken.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Bosco",italian_restaurant,48,"https://www.boscosf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Heartwood SF",restaurant,48,"https://www.heartwoodsf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Luau Lounge",restaurant,44,"https://www.playerssf.com/luau-lounge","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"El Alambre (Franklin St.)",restaurant,42,"http://elalambresf.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Cazuela Comida Mexicana",mexican_restaurant,40,"https://cazuelacomidamexicanarestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"Handy Deli",restaurant,40,"https://food.orders.co/handydeli1","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"El Porteño Empanadas",argentinian_restaurant,34,"http://elporteno.com/","restaurant w/ working site (alcohol-only policy)"
"san-francisco",hide,"haru by SAMS",restaurant,30,"http://harusf.com/","restaurant w/ working site (alcohol-only policy)"
