name,amenity,cuisine,website,lat,lng,osm_id
Old European Breakfast House,restaurant,,,47.7275939,-117.4106199,way/120462545
Orlando's,restaurant,,,47.6723061,-117.3607999,node/11432806173
Osaka Room,restaurant,japanese,,47.729775,-117.4103355,node/4376941555
Outback Steakhouse,restaurant,american;steak,,47.7037589,-117.4083192,node/11544875599
Outlaw Barbecue,restaurant,barbecue,,47.7002574,-117.4768589,node/8282244837
Paint & Pints,bar,,,47.6581147,-117.4230086,node/11637194632
Peking North,restaurant,chinese,,47.6959027,-117.4107994,way/309802525
Pizza Hut,restaurant,pizza,,47.6805653,-117.4397439,way/402104109
Poke Express,restaurant,,,47.6469678,-117.4128333,node/6197757351
Porter's Real Barbecue,restaurant,barbecue,,47.7435759,-117.4065607,node/11745584010
Post Street Alehouse,bar,,,47.6573183,-117.4237003,node/4465800840
Prohibition Gastropub,pub,,,47.6754817,-117.4263622,way/404682847
Pueblo Amigo,restaurant,mexican,,47.7026964,-117.4117251,way/309804944
Rick's Ringside Pub,pub,,,47.6933231,-117.4253002,way/404339938
Rincon Tapatio,restaurant,mexican,,47.6866687,-117.365593,way/306940698
Round Table Pizza,restaurant,pizza,,47.7164617,-117.4397103,node/4055969878
Round Table Pizza,restaurant,pizza,,47.6122348,-117.369253,node/4226228630
Ruby's,restaurant,american,,47.7052989,-117.3657941,way/1011051924
Sam & Dom's Bar & Grill,bar,,,47.6575514,-117.373952,way/411135489
Señor Froggy,restaurant,mexican,,47.6758453,-117.4108095,way/405810210
Skipper's,restaurant,seafood,,47.6885565,-117.4262944,way/307098504
South Hill Grill,restaurant,,,47.6277743,-117.3700549,way/314042877
Spike's Philly's & More,restaurant,american,,47.714745,-117.398341,way/937406291
Spokane Tap Room,pub,,,47.6236452,-117.5392108,node/6129190171
Sushi I,restaurant,japanese,,47.6145112,-117.3692531,node/4226228631
Sushi Sakai,restaurant,sushi,,47.6688776,-117.396761,node/4096492078
Sushi.com,restaurant,sushi,,47.6592979,-117.4193049,way/116272351
Table 13,restaurant,,,47.6596232,-117.4177863,node/12077919026
Tap and Pour,pub,,,47.6246896,-117.5361676,node/6129190153
Taqueria Fiesta Brava,restaurant,mexican,,47.7147176,-117.3970677,node/8686115258
Tasty Bun,restaurant,,,47.6687486,-117.396954,node/9543978337
Texas Roadhouse,restaurant,steak_house,,47.7267204,-117.4120701,way/949290136
The Big Dipper,bar,,,47.654759,-117.417732,way/404682850
The New 63 Social House & Eatery,restaurant,asian,,47.659234,-117.4204735,node/11541737138
The Old Spaghetti Factory,restaurant,italian,,47.6552366,-117.4267917,way/414058483
The Roxie,bar,,,47.7052987,-117.3649805,node/9327919509
The Satellite Diner and Lounge,restaurant,,,47.6570919,-117.4193456,node/4619707590
The Soul Lounge Bar & Grill,bar,,,47.6576442,-117.3748944,way/658132941
Uoni Bubble Tea & Coffee,restaurant,,,47.669067,-117.39674,node/6597926261
Wall Street Diner,restaurant,,,47.6992425,-117.4217022,way/711913047
Wisconsinburger,restaurant,burger;sandwich;ice_cream;american,,47.6465704,-117.4008641,way/1044343624
Yee's Inn,restaurant,american;chinese,,47.6571316,-117.370042,way/419836649
Yuzen,restaurant,japanese,,47.7055593,-117.4109217,way/415202485
Zeeks Pizza,restaurant,pizza,,47.6710755,-117.3962957,way/411939411
