action,venue,primary_type,website,reason
keep,"Bossman's Pizza",pizza_restaurant,"https://www.bossmanspizza.com/?utm_source=gbp","live site — crowdsource stub"
keep,"Brew City Grill",restaurant,"http://brewcitygrill.com/","alcohol-positive type/name"
keep,"Burma Choice",burmese_restaurant,"http://www.burmachoice.com/","live site — crowdsource stub"
keep,"Burrito Factory",mexican_restaurant,"https://www.burritofactorysanjose.com/","alcohol-positive type/name"
keep,"Burrito Factory",mexican_restaurant,"http://www.burritofactorysanjose.com/","live site — crowdsource stub"
keep,"Burrito Factory",mexican_restaurant,"https://www.burritofactorysanjose.com/","live site — crowdsource stub"
keep,"Café San José",restaurant,"https://www.cafesanjose.com/","live site — crowdsource stub"
keep,"Calder's Sports Bar",bar,"http://www.sharksiceatsanjose.com/","alcohol-positive type/name"
keep,"California Fish Grill",seafood_restaurant,"https://www.cafishgrill.com/","live site — crowdsource stub"
keep,"California Fish Grill",seafood_restaurant,"https://order.cafishgrill.com/menu/?restaurantId=85","live site — crowdsource stub"
keep,"Cali Spartan Mexican Kitchen",mexican_restaurant,"https://www.instagram.com/mexican.kitchen.est.2014?igsh=MzRlODBiNWFlZA==","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Caminos de Michoacán",mexican_restaurant,"http://cdmrsjc.com/","live site — crowdsource stub"
keep,"Campbell Cigars",store,"http://campbellcigarclub.com/","alcohol-positive type/name"
keep,"Casa Lupe Real",mexican_restaurant,"http://casalupereal.com/","live site — crowdsource stub"
keep,"Cash Only",bar,"https://www.cashonlysj.com/","alcohol-positive type/name"
keep,"Castillo's Mexican Restaurant",mexican_restaurant,"https://www.castillosmexrestaurant.com/","live site — crowdsource stub"
keep,"Cha Cha Sushi",sushi_restaurant,"http://www.chachasushi.com/","live site — crowdsource stub"
keep,"Chapter 11 Cellars",bar,"http://chapter11cellars.net/","alcohol-positive type/name"
keep,"Cicero's Pizza",pizza_restaurant,"http://cicerospizza.com/","live site — crowdsource stub"
keep,"Clandestine Brewing",brewery,"https://www.clandestinebrewing.com/","alcohol-positive type/name"
keep,"Club Chicago",night_club,"https://www.facebook.com/profile.php?id=100061055871301&mibextid=wwXIfr&mibextid=wwXIfr","alcohol-positive type/name"
keep,"Country Inn Cafe",diner,"https://www.countryinncafe.com/","live site — crowdsource stub"
keep,"Court's Lounge",bar,"https://www.facebook.com/CourtsLounge/","alcohol-positive type/name"
keep,"Curry Pizza House San Jose Evergreen",pizza_restaurant,"https://evergreen.mycurrypizza.com/","live site — crowdsource stub"
keep,"Dan Izakaya Restaurant",japanese_izakaya_restaurant,"http://danizakayasanjose.com/","alcohol-positive type/name"
keep,"Demiya",japanese_restaurant,"https://www.demiya.restaurant/","live site — crowdsource stub"
keep,"Dia De Pesca",seafood_restaurant,"http://www.diadepesca.net/","live site — crowdsource stub"
keep,"Dish N Dash",middle_eastern_restaurant,"http://www.dishdash.com/","live site — crowdsource stub"
keep,"Doña María",mexican_restaurant,"http://dona-maria-restaurant.com/","live site — crowdsource stub"
keep,"Dry Creek Grill",american_restaurant,"http://www.drycreekgrill.com/","alcohol-positive type/name"
keep,"Drying Shed",steak_house,"http://www.thedryingshed.com/","alcohol-positive type/name"
keep,"Eataly",italian_restaurant,"https://www.eataly.com/us_en/stores/silicon-valley","live site — crowdsource stub"
keep,"El Aguachile Restaurant",seafood_restaurant,"http://orderelaguachilerestaurant.mobile-webview2.com/","live site — crowdsource stub"
keep,"El Amigo Burrito",mexican_restaurant,"http://www.elamigoburrito.com/","live site — crowdsource stub"
keep,"El Buen Sazón",mexican_restaurant,"https://fromtherestaurant.com/el-buen-sazon/","live site — crowdsource stub"
keep,"El bumangues",colombian_restaurant,"https://elbumanguesca.com/","live site — crowdsource stub"
keep,"El Cabron Kitchen & Cantina",mexican_restaurant,"https://elcabroncantina.com/","alcohol-positive type/name"
keep,"El Catrin Bar",bar,"","alcohol-positive type/name"
keep,"El Girasol Sports Bar",mexican_restaurant,"","alcohol-positive type/name"
keep,"El Maestro",mexican_restaurant,"https://www.elmaestrosplace.com/","alcohol-positive type/name"
keep,"El Palacio Del Sabor",restaurant,"https://elpalaciodelsaborca.com/","live site — crowdsource stub"
keep,"El Papucho Mexican Food",mexican_restaurant,"https://www.facebook.com/pages/El-Papucho-Mexican-Food/118078258204735","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"El Taco de Oro",mexican_restaurant,"http://www.eltacodeoro.com/","live site — crowdsource stub"
keep,"Empire Armadillo BBQ & Deli",barbecue_restaurant,"http://empirearmadillo.com/","live site — crowdsource stub"
keep,"Epicure Club Cafe and Wine Bar",restaurant,"https://epicureclub.net/","alcohol-positive type/name"
keep,"Faz Restaurants & Catering - San Jose",mediterranean_restaurant,"https://fazrestaurants.com/?utm_source=google","alcohol-positive type/name"
keep,"Firehouse No.1",gastropub,"http://www.firehouse1.com/","alcohol-positive type/name"
keep,"Fire Wings",restaurant,"https://www.firewings.com/san-jose-ca-95130","live site — crowdsource stub"
keep,"Fish's Wild",seafood_restaurant,"https://fishiswild.com/fishswildsanjose?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Fish & Things Poke Bar",hawaiian_restaurant,"http://www.fishnthings.net/","live site — crowdsource stub"
keep,"Five Star Pizza",pizza_restaurant,"https://www.orderfivestarpizzamenu.com/?utm_source=gbp","live site — crowdsource stub"
keep,"Floodcraft Brewing Co.",brewery,"http://www.wholefoodsmarket.com/stores/sanjose?utm_source=google&utm_medium=organic&utm_campaign=listings","alcohol-positive type/name"
keep,"Fonda Colombiana",colombian_restaurant,"https://fondacolombianasj.com/","alcohol-positive type/name"
keep,"Fonda Colombiana #2",restaurant,"https://fondacolombianasj.com/","live site — crowdsource stub"
keep,"Fountainhead Bar",bar,"http://www.fountainheadbarsj.com/","alcohol-positive type/name"
keep,"Frank & Furter’s Handcrafted Hot Dogs",hot_dog_restaurant,"https://frank-furters.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ","live site — crowdsource stub"
keep,"Freedom Burrito",mexican_restaurant,"https://freedomburrito.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Gaku Restaurant",japanese_restaurant,"https://gakurestaurant.com/","live site — crowdsource stub"
keep,"Gen Korean BBQ House",korean_barbecue_restaurant,"http://genkoreanbbq.com/","live site — crowdsource stub"
