city,action,venue,primary_type,reviews,website,reason
"santa-barbara",hide,"Meet Up Chinese Cuisine 遇见音乐餐厅",chinese_restaurant,507,"http://www.meetuprestaurant.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"China King restaurant",chinese_restaurant,374,"https://www.chinakinggoleta.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Mandarin Palace",chinese_restaurant,372,"https://www.mandarinpalacetogo.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"China Palace Restaurant",chinese_restaurant,309,"https://chinapalaceca.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Szechuan Restaurant",chinese_restaurant,192,"http://www.szechuanrestaurantsb.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Saigon Restaurant",vietnamese_restaurant,160,"http://saigonsantabarbara.com/","zero-HH cuisine (vietnamese_restaurant)"
