name,amenity,cuisine,website,lat,lng,osm_id
Chelito's Pupuseria,restaurant,central_american;pupusa,,36.97844,-122.0203976,node/443199003
Chinese Village,restaurant,chinese,,36.9735186,-121.9682406,node/3146806629
Crown/Merrill Dining Hall,restaurant,,,37.0001475,-122.0544155,node/1951380221
Cypress Lounge,biergarten,,,36.9760119,-122.0284041,way/111749944
D'Anna's Deli,restaurant,,,36.987336,-121.9575808,node/1674436091
De La Hacienda,restaurant,mexican,,36.9687174,-122.028083,node/414150596
Dharma's,restaurant,,,36.9732174,-121.961814,node/5204418624
Don Gino's,restaurant,pizza,,36.9782925,-121.9529916,node/2701740101
East Cliff Brewing Company,pub,,,36.9645435,-121.9892478,node/6452893708
El Jardín,restaurant,mexican,,36.9796466,-121.9918962,node/431405448
Erik's Deli Cafe,restaurant,,,36.9717394,-121.9654081,node/13838009002
Food Lounge,restaurant,regional,,36.9760493,-122.028999,node/4196011241
Fresh Choice,restaurant,,,36.9787003,-121.9671305,node/3197912844
Golden Buddah,restaurant,,,36.9875725,-121.9581592,node/1674436101
Golden Palace,restaurant,chinese,,36.9736844,-122.0186657,node/1355566608
Green Burrito,restaurant,mexican,,36.975625,-121.9663083,node/490229788
Hokkaido Ramen House,restaurant,ramen,,36.963606,-122.0424361,node/11624843448
I Love Sushi,restaurant,japanese,,36.9725347,-122.0241752,node/413762570
IHOP,restaurant,breakfast;pancake,,36.9726501,-121.9653026,way/488384252
It's Wine Tyme,bar,,,36.9728952,-121.9520438,node/2604085628
Joe's Pizza & Subs,restaurant,pizza,,36.9811513,-122.0144986,node/395034987
Kianti's Pizza & Pasta,restaurant,pizza,,36.9635099,-122.0242149,node/1437137217
Linwood's,bar,,,36.9964916,-121.9857458,node/705460246
Loards Ice Cream,restaurant,ice_cream,,36.9640655,-122.0208385,node/3512832345
Malabar Café,restaurant,asian,,36.9726184,-122.0242056,node/413762569
Mandarin Gourmet,restaurant,chinese,,36.9752873,-122.0276617,node/392892541
Mayflower Chinese Cuisine,restaurant,chinese,,36.9788227,-121.969122,node/2718251515
Mexican Kitchen,restaurant,mexican,,36.9649413,-122.0413956,node/416567870
Michael's On Main,restaurant,,,36.9850808,-121.9557577,way/266287779
Mission Street Barbecue,restaurant,barbecue,,36.9661095,-122.0411567,way/35026950
Mountain Mike's,restaurant,pizza,,36.9768863,-121.9065151,node/11145469971
Mr. Kebab and Falafel,restaurant,mediterranean,,36.9718694,-121.951691,node/2604085667
Nine & Ten Dining Commons,restaurant,,,37.0007956,-122.0578984,node/497392046
Pacific Point Market & Cafe,restaurant,,,36.9650639,-122.0258097,node/10239649294
Palmetto Superfoods,restaurant,,,36.973906,-122.026252,node/13841856801
