action,venue,primary_type,website,reason
keep,"Burma Love",asian_restaurant,"https://www.burmalove.co/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Burma Love",asian_restaurant,"https://www.burmalove.co/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Bus Stop",sports_bar,"http://www.busstopbarsf.com/","alcohol-positive type/name"
keep,"Butter",bar,"https://smoothasbutter.com/","alcohol-positive type/name"
keep,"BuzzWorks",bar,"http://www.sfbuzzworks.com/","alcohol-positive type/name"
keep,"Cable55",restaurant,"https://www.hilton.com/en/hotels/sfosfhh-parc-55-san-francisco/dining/?SEO_id=GMB--1-R-SFOSFHH-1&y_source=1_MTU0MDUyMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Café de la Presse",french_restaurant,"https://www.cafedelapresse.com/","alcohol-positive type/name"
keep,"Café de Olla",mexican_restaurant,"https://cafedeollasanfranciscoca.com/","live site — crowdsource stub"
keep,"Cafe Ethiopia",ethiopian_restaurant,"http://sfcafeethiopia.com/","live site — crowdsource stub"
keep,"Café Meuse",wine_bar,"http://www.cafemeuse.com/","alcohol-positive type/name"
keep,"Cafe Mystique",mediterranean_restaurant,"","no website — crowdsource stub"
keep,"Cafe Terminus",bar,"http://www.terminussf.com/","alcohol-positive type/name"
keep,"Cafe Zoetrope",italian_restaurant,"https://www.cafezoetrope.com/","alcohol-positive type/name"
keep,"Caffé Sport",italian_restaurant,"https://www.caffesportmenu.com/?utm_source=gbp","live site — crowdsource stub"
keep,"California Pizza Kitchen",pizza_restaurant,"https://order.cpk.com/menu/california-pizza-kitchen-53-third-street/?utm_source=SocialMedia&utm_medium=MF","alcohol-positive type/name"
keep,"Campus",bar,"http://www.marinacampus.com/","alcohol-positive type/name"
keep,"Cancholas Bar",bar,"","alcohol-positive type/name"
keep,"Candlestick Park Sports Bar",bar,"http://www.candlestickbarsf.com/","alcohol-positive type/name"
keep,"Capurro's Restaurant",seafood_restaurant,"http://www.capurros.com/","live site — crowdsource stub"
keep,"Casements Bar",bar,"http://www.casementsbar.com/","alcohol-positive type/name"
keep,"Causwells",american_restaurant,"https://www.causwells.com/","live site — crowdsource stub"
keep,"Cavaña",cocktail_bar,"http://www.cavanasf.com/","alcohol-positive type/name"
keep,"Cazuela Comida Mexicana",mexican_restaurant,"https://cazuelacomidamexicanarestaurant.com/","live site — crowdsource stub"
keep,"Cellarmaker House of Pizza - SF",pizza_restaurant,"https://cellarmakerbrewing.com/san-francisco/","live site — crowdsource stub"
keep,"CHALOS",latin_american_restaurant,"http://chalossf.com/","live site — crowdsource stub"
keep,"Chambers eat + drink",american_restaurant,"http://www.chambers-sf.com/","alcohol-positive type/name"
keep,"Chapeau",french_restaurant,"http://www.chapeausf.com/","live site — crowdsource stub"
keep,"Cha-Ya",vegan_restaurant,"http://chayasf.com/","live site — crowdsource stub"
keep,"Che Fico Pizzeria at Thrive City",pizza_restaurant,"https://www.cheficopizzeria.com/","live site — crowdsource stub"
keep,"Chelsea Place",bar,"","alcohol-positive type/name"
keep,"Chief Sullivan's",restaurant,"http://www.chiefsullivans.com/","alcohol-positive type/name"
keep,"Cholita Linda",latin_american_restaurant,"https://www.cholitalinda.com/","live site — crowdsource stub"
keep,"Chouquet's",french_restaurant,"http://www.chouquets.com/","live site — crowdsource stub"
keep,"Chug Pub",pub,"https://chugpubsf.com/","alcohol-positive type/name"
keep,"Cioppino's",seafood_restaurant,"http://www.cioppinosf.com/","alcohol-positive type/name"
keep,"Club Waziema",ethiopian_restaurant,"https://www.clubwaziemasf.com/","live site — crowdsource stub"
keep,"Coco's Ramen",ramen_restaurant,"http://www.cocoramen.com/","live site — crowdsource stub"
keep,"Cole Valley Tavern",restaurant,"https://www.colevalleytavern.com/","alcohol-positive type/name"
keep,"Comet Club",cocktail_bar,"https://cometclubsanfrancisco.com/","alcohol-positive type/name"
keep,"Comstock Saloon",restaurant,"http://www.comstocksaloon.com/","alcohol-positive type/name"
keep,"Connecticut Yankee",sports_bar,"https://connecticutyankee.pourguys.com/","alcohol-positive type/name"
keep,"Copper Bar Kitchen & Microbrewery",bar,"https://coppersf.com/","alcohol-positive type/name"
keep,"Coqueta",spanish_restaurant,"https://www.coquetasf.com/","alcohol-positive type/name"
keep,"Côte Ouest Bistro",french_restaurant,"https://www.coteouestbistro.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","alcohol-positive type/name"
keep,"Cotogna",italian_restaurant,"http://cotognasf.com/","live site — crowdsource stub"
keep,"Cousins Maine Lobster Restaurant - Pier 41 San Francisco",seafood_restaurant,"https://www.cousinsmainelobster.com/locations/pier-41-san-francisco-ca/","alcohol-positive type/name"
keep,"CyBelle's Front Room",pizza_restaurant,"https://www.cybellesorder.com/","live site — crowdsource stub"
keep,"Dahlia SF",bar,"","alcohol-positive type/name"
keep,"Dalva",cocktail_bar,"http://dalvasf.com/","alcohol-positive type/name"
keep,"Dancing Yak Restaurant & Bar",restaurant,"https://dancingyaksf.com/","live site — crowdsource stub"
keep,"Dash Japanese Tapas & Sushi",sushi_restaurant,"http://sanfranciscodash.com/","live site — crowdsource stub"
