reason,name,primary_type,reviews,address,website
low-signal,"Obregon Sonoran dogs","mexican_restaurant",,"3038 E 22nd St, Tucson, AZ 85713, USA",
low-signal,"Opas Express","restaurant",6,"1439 S 4th Ave, Tucson, AZ 85713, USA","https://opasexpress.com/"
low-signal,"Original Gino's cafe","restaurant",,"2760 W Curtis Rd, Tucson, AZ 85705, USA",
low-signal,"Outlaw Kitchen LLC","restaurant",4,"3655 N Oracle Rd Ste 101-5211, Tucson, AZ 85705, USA",
low-signal,"Pardon My Cheesesteak","american_restaurant",1,"1500 W Grant Rd, Tucson, AZ 85745, USA","https://pardonmycheesesteak.com/"
low-signal,"Pin+Flour","restaurant",21,"4626 N Campbell Ave, Tucson, AZ 85718, USA",
low-signal,"Pizza Sonora","restaurant",,"Food Trailer In Front of Scented Leaf, 6612 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://www.pizzasonora.com/"
low-signal,"Pizzano's Pizza","pizza_restaurant",3,"7020 E 21st St A, Tucson, AZ 85710, USA",
low-signal,"Pizzano's Pizza","pizza_restaurant",11,"4015 E Speedway Blvd, Tucson, AZ 85712, USA",
low-signal,"Quesabirrias","restaurant",,"2737 E 22nd St, Tucson, AZ 85713, USA",
low-signal,"​Rock Bottom Eatery","japanese_restaurant",2,"301 W Alturas St, Tucson, AZ 85705, USA",
low-signal,"Saguaro Grill","american_restaurant",20,"880 E 2nd St, Tucson, AZ 85719, USA","https://www.marriott.com/hotels/hotel-information/restaurant/tusmp-tucson-marriott-university-park/"
low-signal,"Sahara breeze restaurant Mediterranean","mediterranean_restaurant",2,"810 E University Blvd, Tucson, AZ 85719, USA",
low-signal,"Sammy's Mexican Food & Cafe","american_restaurant",,"6251 N Oracle Rd, Tucson, AZ 85704, USA",
low-signal,"Santo Antojo","restaurant",,"5650 S White Rock Ave, Tucson, AZ 85706, USA",
low-signal,"Sierrita Operations Snack Bar","restaurant",1,"Silverlake Park, 2420 South Kino Pkwy, Tucson, AZ 85713, USA",
low-signal,"Sluggers","pizza_restaurant",8,"3210 E Valencia Rd, Tucson, AZ 85706, USA",
low-signal,"Solana Guest Ranch","event_venue",3,"2200 N Kimberlee Rd, Tucson, AZ 85749, USA","https://www.solanaguestranch.com/"
low-signal,"SonoHana Teppan","restaurant",,"772 W Irvington Rd, Tucson, AZ 85714, USA","https://instagram.com/sonohanateppan?utm_medium=copy_link"
low-signal,"Sonora grill & sweets","restaurant",,"4100 S Palo Verde Rd, Tucson, AZ 85714, USA",
low-signal,"Sprouts House","restaurant",,"415 N Mountain Ave, Tucson, AZ 85719, USA",
low-signal,"Stancato's Italiano Sonoran","restaurant",5,"630 E Delano St, Tucson, AZ 85705, USA",
low-signal,"Sweet Inspirational Delicacy","african_restaurant",13,"Tucson, AZ 85705, USA","https://www.hotplate.com/sweetinspirationaldeli"
low-signal,"Taco Sabrozon","mexican_restaurant",,"150 S Kolb Rd, Tucson, AZ 85710, USA",
low-signal,"Tacontento","restaurant",,"860 E Irvington Rd, Tucson, AZ 85714, USA","https://www.facebook.com/TacontentoLLC"
low-signal,"Tacos El Gonza","taco_restaurant",1,"2750 W Valencia Rd b, Tucson, AZ 85746, USA",
low-signal,"Tacos Jayroz","mexican_restaurant",3,"4513 S 6th Ave, Tucson, AZ 85714, USA",
low-signal,"Tacos Mexicali","taco_restaurant",18,"786 W Irvington Rd, Tucson, AZ 85714, USA",
low-signal,"Tacos y Hot Dogs Los Muñecos","mexican_restaurant",,"7889 E 22nd St, Tucson, AZ 85710, USA",
low-signal,"Taquería El Tío Tin","mexican_restaurant",8,"856 E Bilby Rd, Tucson, AZ 85706, USA",
low-signal,"Taquería Tutuli","mexican_restaurant",11,"4920 S 12th Ave, Tucson, AZ 85706, USA",
low-signal,"Taste of jamaica","restaurant",11,"2620 E 22nd St, Tucson, AZ 85713, USA",
low-signal,"Terra Alta Bistro","restaurant",1,"Catalina Foothills, AZ 85750, USA",
low-signal,"Texano’s Taco Rico","mexican_restaurant",16,"3085 S Kinney Rd, Tucson, AZ 85713, USA",
low-signal,"The Bistro","restaurant",7,"Tucson, AZ 85715, USA",
low-signal,"The Golden Falafel","restaurant",11,"806 E University Blvd, Tucson, AZ 85719, USA","https://www.order.store/store/golden-falafel-806-e-university-blvd/iPx_LX8bVGK3xXuNshTZ7Q"
low-signal,"The Meltdown","restaurant",3,"1510 W Valencia Rd, Tucson, AZ 85706, USA","https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC"
low-signal,"The Meltdown","restaurant",4,"2630 E Valencia Rd, Tucson, AZ 85706, USA","https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC"
low-signal,"The Meltdown","restaurant",11,"5000 N Oracle Rd, Tucson, AZ 85704, USA","https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC"
low-signal,"The Meltdown","restaurant",6,"4920 W Ina Rd, Tucson, AZ 85741, USA","https://themeltdown.com/?utm_source=G&utm_medium=organic&utm_campaign=DAC"
low-signal,"The Original El Taco","mexican_restaurant",13,"Tucson, AZ 85716, USA","https://www.facebook.com/people/The-Original-El-Taco/100057576672965/"
low-signal,"Theresa's Mosaic","mexican_restaurant",15,"2456 N Silver Mosaic Dr, Tucson, AZ 85745, USA","https://teresasmosaic.com/"
low-signal,"Thiago Tortas","restaurant",,"4426 S 6th Ave, Tucson, AZ 85714, USA",
low-signal,"TMC Cafeteria","american_restaurant",10,"Tucson, AZ 85712, USA","https://www.tmcaz.com/about-my-visit-to-tmc/patient-and-visitor-information/cafeteria-services"
low-signal,"Tortas El Guero","mexican_restaurant",8,"5681 S 12th Ave, Tucson, AZ 85706, USA",
low-signal,"TostiFiesta Mariscos & Tacos","seafood_restaurant",16,"5681 S 12th Ave, Tucson, AZ 85706, USA",
low-signal,"Tropilandia","mexican_restaurant",12,"5550 S 12th Ave #172, Tucson, AZ 85706, USA",
low-signal,"USCREAM LLC.","restaurant",,"462 S Adanirom Judson Ave, Corona De Tucson, AZ 85641, USA","http://www.uscream4icecream.com/"
low-signal,"Ventana Room at Loews Ventana Canyon (CLOSED)","restaurant",12,"7000 N Resort Dr #210, Tucson, AZ 85750, USA","https://www.loewshotels.com/ventana-canyon/dining"
low-signal,"VivaTokyo","asian_restaurant",2,"1427 S 4th Ave, Tucson, AZ 85713, USA",
low-signal,"Warfuel Kitchen","restaurant",13,"4695 N Oracle Rd suite 105, Tucson, AZ 85705, USA","https://www.warfuelkitchen.com/"
low-signal,"Watadogo","hot_dog_restaurant",14,"1235 W St Marys Rd, Tucson, AZ 85745, USA",
low-signal,"Whatadogo","restaurant",21,"1211 W St Marys Rd, Tucson, AZ 85745, USA",
low-signal,"Wing Street","restaurant",,"E Ajo Way, Tucson, AZ 85713, USA",
low-signal,"Wing Street","restaurant",1,"Tucson, AZ 85710, USA",
low-signal,"Wingman Pizza","restaurant",1,"Vail, AZ 85641, USA",
low-signal,"Yoly's Mexico Grande Restaurant","restaurant",,"E Benson Hwy, Tucson, AZ 85713, USA",
low-signal,"ZENSHI Handcrafted Sushi","restaurant",1,"13380 E Mary Ann Cleveland Way, Vail, AZ 85641, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",1,"5455 E Comanche St, DM AFB, AZ 85707, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",1,"9460 E Golf Links Rd, Tucson, AZ 85730, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"1940 E Broadway Blvd, Tucson, AZ 85719, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"10380 E Broadway Blvd, Tucson, AZ 85748, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"7177 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"9125 E Tanque Verde Rd, Tucson, AZ 85749, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"4752 E Sunrise Dr, Tucson, AZ 85718, USA","https://www.zenshisushi.com/"
low-signal,"ZENSHI Handcrafted Sushi","restaurant",,"2854 N Campbell Ave, Tucson, AZ 85719, USA","https://www.zenshisushi.com/"
chain,"Burger King","restaurant",637,"3002 S 6th Ave, Tucson, AZ 85713, USA","https://burgerking.com/store-locator/store/24335"
chain,"Burger King","restaurant",880,"3485 E Ajo Way, Tucson, AZ 85713, USA","https://burgerking.com/store-locator/store/9644"
chain,"Chipotle Mexican Grill","mexican_restaurant",1304,"1202 W Irvington Rd, Tucson, AZ 85714, USA","https://locations.chipotle.com/az/tucson/1202-w-irvington-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=3043"
chain,"Chipotle Mexican Grill","mexican_restaurant",552,"3510 South Kino Pkwy, Tucson, AZ 85713, USA","https://locations.chipotle.com/az/tucson/3510-s-kino-pkwy?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=3837"
chain,"Chipotle Mexican Grill","mexican_restaurant",1398,"9484 E 22nd St, Tucson, AZ 85710, USA","https://locations.chipotle.com/az/tucson/9484-e-22nd-st?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2118"
chain,"Chipotle Mexican Grill","mexican_restaurant",237,"5353 E Broadway Blvd, Tucson, AZ 85711, USA","https://locations.chipotle.com/az/tucson/5353-e-broadway-blvd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=4562"
chain,"Chipotle Mexican Grill","mexican_restaurant",361,"1903 E Speedway Blvd, Tucson, AZ 85719, USA","https://locations.chipotle.com/az/tucson/1903-e-speedway-blvd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=3843"
chain,"Chipotle Mexican Grill","mexican_restaurant",598,"4857 E Grant Rd, Tucson, AZ 85712, USA","https://locations.chipotle.com/az/tucson/4857-e-grant-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=4015"
chain,"Chipotle Mexican Grill","mexican_restaurant",577,"6501 E Grant Rd #141, Tucson, AZ 85715, USA","https://locations.chipotle.com/az/tucson/6501-e-grant-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=2400"
chain,"Chipotle Mexican Grill","mexican_restaurant",838,"3055 N Campbell Ave, Tucson, AZ 85719, USA","https://locations.chipotle.com/az/tucson/3055-n-campbell-ave?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=421"
chain,"Chipotle Mexican Grill","mexican_restaurant",825,"7555 N La Cholla Blvd, Tucson, AZ 85741, USA","https://locations.chipotle.com/az/tucson/7555-n-la-cholla-blvd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=372"
chain,"Chipotle Mexican Grill","mexican_restaurant",13,"7101 E 22nd St, Tucson, AZ 85710, USA",
chain,"Chuck E. Cheese","amusement_center",1580,"6125 E Speedway Blvd, Tucson, AZ 85712, USA","https://www.chuckecheese.com/tucson-az"
chain,"Church's Texas Chicken","chicken_restaurant",868,"402 W Valencia Rd, Tucson, AZ 85706, USA","https://locations.churchs.com/az/tucson/402-w.-valencia-road"
chain,"Church's Texas Chicken","chicken_restaurant",707,"1704 W Ajo Wy, Tucson, AZ 85713, USA","https://locations.churchs.com/az/tucson/1704-w.-ajo-way"
chain,"Church's Texas Chicken","chicken_restaurant",1068,"3970 E 22nd St, Tucson, AZ 85711, USA","https://locations.churchs.com/az/tucson/3970-e.-22nd-street"
chain,"Church's Texas Chicken","chicken_restaurant",590,"7090 E Golf Links Rd, Tucson, AZ 85730, USA","https://locations.churchs.com/az/tucson/7090-e.-golf-links-road"
chain,"Church's Texas Chicken","chicken_restaurant",15,"1450 W St Marys Rd, Tucson, AZ 85745, USA","https://locations.churchs.com/az/tucson/1450-w.-st.-marys-road"
chain,"Church's Texas Chicken","chicken_restaurant",798,"7980 E Broadway Blvd, Tucson, AZ 85710, USA","https://locations.churchs.com/az/tucson/7980-e.-broadway-boulevard"
chain,"Church's Texas Chicken","chicken_restaurant",275,"565 E Wetmore Rd, Tucson, AZ 85705, USA","https://locations.churchs.com/az/tucson/565-e.-wetmore-road"
chain,"Church's Texas Chicken","chicken_restaurant",1177,"3602 S 6th Ave, Tucson, AZ 85714, USA","https://locations.churchs.com/az/tucson/3602-s.-6th-avenue"
chain,"Culver’s","american_restaurant",972,"1955 W Valencia Rd, Tucson, AZ 85746, USA","http://www.culvers.com/restaurants/tucson-az-w-valencia-drive/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places"
chain,"Culver’s","american_restaurant",3183,"3070 S Campbell Ave, Tucson, AZ 85713, USA","http://www.culvers.com/restaurants/tucson-az-campbell/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places"
chain,"Culver’s","american_restaurant",3582,"40 S Broadway Pl, Tucson, AZ 85710, USA","http://www.culvers.com/restaurants/tucson-broadway/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places"
chain,"Culver’s","american_restaurant",2531,"4810 N 1st Ave, Tucson, AZ 85718, USA","http://www.culvers.com/restaurants/tucson-az-first-ave/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places"
chain,"Culver’s","american_restaurant",2165,"6905 N Thornydale Rd, Tucson, AZ 85741, USA","http://www.culvers.com/restaurants/tucson-thornydale/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places"
chain,"Denny's Restaurant","restaurant",1739,"9220 S Houghton Rd, Tucson, AZ 85747, USA","https://locations.dennys.com/AZ/TUCSON/249370?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Denny's Restaurant","restaurant",2817,"1510 W Valencia Rd, Tucson, AZ 85706, USA","https://locations.dennys.com/AZ/TUCSON/247249?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Denny's Restaurant","restaurant",4816,"2630 E Valencia Rd, Tucson, AZ 85706, USA","https://locations.dennys.com/AZ/TUCSON/246614?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Denny's Restaurant","restaurant",3843,"6484 E Broadway Blvd, Tucson, AZ 85710, USA","https://locations.dennys.com/AZ/TUCSON/246914?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Denny's Restaurant","restaurant",5394,"5000 N Oracle Rd, Tucson, AZ 85704, USA","https://locations.dennys.com/AZ/TUCSON/246915?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Denny's Restaurant","restaurant",2522,"4920 W Ina Rd, Tucson, AZ 85741, USA","https://locations.dennys.com/AZ/TUCSON/246716?utm_source=G&utm_medium=organic&utm_campaign=DAC"
chain,"Famous Dave's Bar-B-Que","barbecue_restaurant",2045,"3007 E Speedway Blvd, Tucson, AZ 85716, USA","https://www.famousdaves.com/Tucson"
chain,"Filiberto's Mexican Food","mexican_restaurant",613,"10224 E Old Vail Rd, Tucson, AZ 85747, USA","http://filibertos.com/"
chain,"Filiberto's Mexican Food","mexican_restaurant",434,"5010 S Campbell Ave, Tucson, AZ 85706, USA",
chain,"Filiberto's Mexican Food","mexican_restaurant",302,"8601 E Golf Links Rd, Tucson, AZ 85730, USA","https://filibertos.com/"
chain,"Filiberto's Mexican Food","mexican_restaurant",476,"8555 E Broadway Blvd, Tucson, AZ 85710, USA","https://order.online/business/filibertos-11233219"
chain,"Filiberto's Mexican Food","restaurant",90,"2320 N Silverbell Rd, Tucson, AZ 85745, USA",
chain,"Filiberto's Mexican Food","mexican_restaurant",1535,"4011 E Grant Rd, Tucson, AZ 85712, USA","https://www.doordash.com/store/filibertos-mexican-food-tucson-420124/1206182/?preview=1"
chain,"Filiberto's Mexican Food","mexican_restaurant",382,"7031 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://filibertos.com/"
chain,"Filiberto's Mexican Food","restaurant",450,"708 W Ajo Wy, Tucson, AZ 85713, USA",
chain,"Filiberto's Mexican Food","mexican_restaurant",623,"4110 E 22nd St, Tucson, AZ 85711, USA",
chain,"Filiberto's Mexican Food","mexican_restaurant",687,"2980 W Ina Rd, Tucson, AZ 85741, USA","https://www.doordash.com/store/filibertos-mexican-food-tucson-1310086/1867689/?preview=1"
chain,"Filiberto’s Mexican Food","mexican_restaurant",115,"1400 N Stone Ave, Tucson, AZ 85705, USA","http://filibertosmexicanfoodbaselinerd.dine.online/?utm_source=website"
chain,"Filiberto’s Mexican Food","mexican_restaurant",78,"1987 W River Rd, Tucson, AZ 85704, USA","https://www.filibertos.com/"
chain,"Filiberto’s Mexican Food","mexican_restaurant",698,"635 E Wetmore Rd, Tucson, AZ 85705, USA","https://www.doordash.com/store/filibertos-mexican-food-tucson-674307/1206180/?preview=1"
chain,"Filibertos Mexican Food","restaurant",7,"1610 E Tucson Marketplace Blvd, Tucson, AZ 85713, USA",
chain,"First Watch","breakfast_restaurant",968,"3460 South Kino Pkwy #160, Tucson, AZ 85713, USA","https://www.firstwatch.com/locations/the-bridges/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=the-bridges"
chain,"First Watch","breakfast_restaurant",1599,"5350 E Broadway Blvd #103, Tucson, AZ 85711, USA","https://www.firstwatch.com/locations/williams/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=williams"
chain,"First Watch","breakfast_restaurant",1568,"4775 E Grant Rd, Tucson, AZ 85712, USA","https://www.firstwatch.com/locations/crossroads/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=crossroads"
chain,"First Watch","breakfast_restaurant",2839,"5055 N Oracle Rd, Tucson, AZ 85704, USA","https://www.firstwatch.com/locations/fiesta/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=fiesta"
chain,"First Watch","breakfast_restaurant",1469,"1080 W Irvington Rd Ste 180, Tucson, AZ 85714, USA","https://www.firstwatch.com/locations/south-tucson/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=south-tucson"
chain,"First Watch","breakfast_restaurant",2031,"7189 E Speedway Blvd #102, Tucson, AZ 85710, USA","https://www.firstwatch.com/locations/speedway/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=speedway"
chain,"Golden Corral Buffet & Grill","buffet_restaurant",4101,"6865 N Thornydale Rd, Tucson, AZ 85741, USA","https://www.goldencorral.com/locations/location-detail/932/golden-corral-n-thornydale-road/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=932"
chain,"Golden Corral Buffet & Grill","buffet_restaurant",5260,"4380 E 22nd St, Tucson, AZ 85711, USA","https://www.goldencorral.com/locations/730/golden-corral-east-22nd-street?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=730"
chain,"IHOP","breakfast_restaurant",5420,"1963 W Valencia Rd, Tucson, AZ 85746, USA","https://restaurants.ihop.com/en-us/az/tucson/breakfast-1963-w.-valencia-rd-3603?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3603&utm_content=website"
chain,"IHOP","breakfast_restaurant",3824,"7945 E Broadway Blvd, Tucson, AZ 85710, USA","https://restaurants.ihop.com/en-us/az/tucson/breakfast-7945-e-broadway-blvd-1515?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=1515&utm_content=website"
chain,"IHOP","breakfast_restaurant",3554,"1500 W Grant Rd, Tucson, AZ 85745, USA","https://restaurants.ihop.com/en-us/az/tucson/breakfast-1500-w-grant-rd-1517?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=1517&utm_content=website"
chain,"IHOP","breakfast_restaurant",3288,"5101 E Grant Rd, Tucson, AZ 85712, USA","https://restaurants.ihop.com/en-us/az/tucson/breakfast-5101-e-grant-rd-1514?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=1514&utm_content=website"
chain,"IHOP","breakfast_restaurant",604,"4040 E 22nd St, Tucson, AZ 85711, USA","https://restaurants.ihop.com/en-us/az/tucson/breakfast-4040-e-22nd-street-3848?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3848&utm_content=website"
chain,"KFC","chicken_restaurant",799,"2970 W Valencia Rd, Tucson, AZ 85746, USA","https://locations.kfc.com/az/tucson/2970-w-valencia-rd"
chain,"KFC","chicken_restaurant",687,"2985 South Kino Pkwy, Tucson, AZ 85713, USA","https://locations.kfc.com/az/tucson/2985-south-kino-parkway"
chain,"KFC","chicken_restaurant",1371,"7245 E Golf Links Rd, Tucson, AZ 85730, USA","https://locations.kfc.com/az/tucson/7245-e-golf-links-road"
chain,"KFC","chicken_restaurant",238,"735 E Wetmore Rd, Tucson, AZ 85719, USA","https://www.kfc.com/"
chain,"Little Caesars Pizza","pizza_restaurant",785,"1625 W Valencia Rd, Tucson, AZ 85746, USA","https://littlecaesars.com/en-us/store/1663"
chain,"Little Caesars Pizza","pizza_restaurant",575,"659 W Valencia Rd, Tucson, AZ 85706, USA","https://littlecaesars.com/en-us/store/1654"
chain,"Little Caesars Pizza","pizza_restaurant",302,"9136 E Valencia Rd, Tucson, AZ 85747, USA","https://littlecaesars.com/en-us/store/9563"
chain,"Little Caesars Pizza","pizza_restaurant",396,"1748 W Ajo Wy, Tucson, AZ 85713, USA","https://littlecaesars.com/en-us/store/1659"
chain,"Little Caesars Pizza","pizza_restaurant",841,"2175 E Irvington Rd, Tucson, AZ 85714, USA","https://littlecaesars.com/en-us/store/1667"
chain,"Little Caesars Pizza","pizza_restaurant",749,"7076 E Golf Links Rd, Tucson, AZ 85730, USA","https://littlecaesars.com/en-us/store/1652"
chain,"Little Caesars Pizza","pizza_restaurant",529,"2980 S 6th Ave, Tucson, AZ 85713, USA","https://littlecaesars.com/en-us/store/7826"
chain,"Little Caesars Pizza","pizza_restaurant",1340,"5447 E 22nd St, Tucson, AZ 85711, USA","https://littlecaesars.com/en-us/store/1658"
chain,"Little Caesars Pizza","pizza_restaurant",534,"1201 W St Marys Rd, Tucson, AZ 85745, USA","https://littlecaesars.com/en-us/store/7869"
chain,"Little Caesars Pizza","pizza_restaurant",460,"64 N Harrison Rd, Tucson, AZ 85748, USA","https://littlecaesars.com/en-us/store/9575"
chain,"Little Caesars Pizza","pizza_restaurant",979,"3901 E Grant Rd, Tucson, AZ 85712, USA","https://littlecaesars.com/en-us/store/10594"
chain,"Little Caesars Pizza","pizza_restaurant",881,"4022 N Oracle Rd, Tucson, AZ 85705, USA","https://littlecaesars.com/en-us/store/1649"
chain,"Little Caesars Pizza","pizza_restaurant",569,"6741 N Thornydale Rd, Tucson, AZ 85741, USA","https://littlecaesars.com/en-us/store/6782"
chain,"McDonald’s","american_restaurant",98,"5205 E Valencia Rd, Tucson, AZ 85706, USA",
chain,"MOD Pizza","pizza_restaurant",393,"9210 S Houghton Rd Suite 100, Tucson, AZ 85747, USA","https://locations.modpizza.com/usa/az/tucson/9210-s-houghton-rd?utm_source=google&utm_medium=yext"
chain,"MOD Pizza","pizza_restaurant",851,"1218 W Irvington Rd Suite 190, Tucson, AZ 85714, USA","https://locations.modpizza.com/usa/az/tucson/1218-w-irvington-rd?utm_source=google&utm_medium=yext"
chain,"MOD Pizza","pizza_restaurant",144,"3460 South Kino Pkwy Suite 110, Tucson, AZ 85713, USA","https://locations.modpizza.com/usa/az/tucson/3460-south-kino-pkwy?utm_source=google&utm_medium=yext"
chain,"MOD Pizza","pizza_restaurant",1430,"6351 E Broadway Blvd Suite 129, Tucson, AZ 85710, USA","https://locations.modpizza.com/usa/az/tucson/6351-e-broadway-blvd?utm_source=google&utm_medium=yext"
chain,"MOD Pizza","pizza_restaurant",1176,"3780 W Ina Rd Suite 180, Tucson, AZ 85741, USA","https://locations.modpizza.com/usa/az/tucson/3780-w-ina-rd?utm_source=google&utm_medium=yext"
chain,"Olive Garden Italian Restaurant","italian_restaurant",3685,"1213 W Irvington Rd U-127, Tucson, AZ 85714, USA","https://www.olivegarden.com/locations/az/tucson/tucson-irvington/1622?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:tucson-az-1622_pl:locurl_rd:1482"
chain,"Olive Garden Italian Restaurant","italian_restaurant",4685,"5410 E Broadway Blvd, Tucson, AZ 85711, USA","https://www.olivegarden.com/locations/az/tucson/tucson-broadway/1219?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:tucson-az-1219_pl:locurl_rd:1161"
chain,"Panda Express","chinese_restaurant",965,"9130 S Houghton Rd, Tucson, AZ 85747, USA","https://www.pandaexpress.com/locations/az/tucson/2319?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",1413,"1606 W Valencia Rd, Tucson, AZ 85746, USA","https://www.pandaexpress.com/locations/az/tucson/2500?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",568,"1209 W Irvington Rd #100, Tucson, AZ 85706, USA","https://www.pandaexpress.com/locations/az/tucson/989?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",1020,"6370 E Golf Links Rd, Tucson, AZ 85730, USA","https://www.pandaexpress.com/locations/az/tucson/1155?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",1153,"3398 S 6th Ave, Tucson, AZ 85713, USA","https://www.pandaexpress.com/locations/az/tucson/1837?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",184,"3466 South Kino Pkwy, Tucson, AZ 85713, USA","https://www.pandaexpress.com/locations/az/tucson/3525?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",831,"9565 E 22nd St SUITE 155, Tucson, AZ 85748, USA","https://www.pandaexpress.com/locations/az/tucson/924?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",928,"1055 N Silverbell Rd, Tucson, AZ 85745, USA","https://www.pandaexpress.com/locations/az/tucson/1494?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",998,"3587 E Broadway Blvd Suite A125, Tucson, AZ 85716, USA","https://www.pandaexpress.com/locations/az/tucson/1673?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",631,"7111 E Tanque Verde Rd Suite #101, Tucson, AZ 85715, USA","https://www.pandaexpress.com/locations/az/tucson/1898?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",617,"1990 W River Rd, Tucson, AZ 85704, USA","https://www.pandaexpress.com/locations/az/tucson/1033?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",547,"4500 N Oracle Rd Box 454, Tucson, AZ 85705, USA","https://www.pandaexpress.com/locations/az/tucson/191?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Panda Express","chinese_restaurant",876,"2485 N Swan Rd Space# 101, Tucson, AZ 85712, USA","https://www.pandaexpress.com/locations/az/tucson/628?utm_source=google_gbp&utm_medium=organic&utm_campaign=websitelink"
chain,"Papa Johns Pizza","pizza_restaurant",230,"8270 S Houghton Rd #110, Tucson, AZ 85747, USA","https://locations.papajohns.com/united-states/az/85747/tucson/8270-s-houghton-road?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTIwNDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D"
